"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
29482.5,16510.8,113558,28326.7,21743.7,90770.1,42.3178,258.258,1.15653,220
35752,22294.9,120212,50060.3,38714.3,100955,86.7269,239.988,1.16167,221
37023.6,19408.4,120889,56727.3,40909.5,102866,91.5086,178.302,1.19425,222
25471.3,11943.8,133739,53719.4,28921,120044,56.1897,180.964,1.20132,223
60917.8,34464.9,124476,45983.8,34276.2,97147.3,27.2025,242.295,1.20887,226
56940.5,26192.7,168246,101895,44549.6,149276,117.965,643.554,1.21452,227
42350.2,30755.1,113225,48309.6,42457.9,90631,126.543,351.201,1.22224,228
44057.4,25090.2,122492,57572,42853.8,101081,103.619,276.246,1.23045,229
67698.8,36069.9,127284,68963.5,50726,104613,90.3427,496.839,1.23072,230
36258.9,18672.3,124327,68707.3,39831.8,114508,95.5873,348.526,1.23207,231
44573,26564.7,114169,37964.6,30269.5,93410.2,102.514,254.352,1.23417,232
53121.4,26572.3,132150,88273.5,58963.3,114728,86.3185,343.538,1.239,233
40089.3,19645.7,127531,78266.2,56619,110876,190.845,458.438,1.26185,236
27960.8,15711.9,112412,40801.1,32787.4,95402.8,37.1606,361.206,1.26891,237
58445.1,31246.5,130673,76990.1,58029.7,108145,99.0808,319.155,1.27272,239
54504.1,29196.1,125067,55363,40549.4,106101,105.48,349.732,1.27662,240
53986.8,32470.7,119230,34977.2,24894.7,95841.7,116.457,344.851,1.28495,241
77645,41913.1,133704,67459.6,48986.8,106764,185.062,767.775,1.28559,242
61170.2,33327.5,127784,59328.9,39499.4,108089,65.7346,259.755,1.30481,244
36835.4,21077,117188,34043.9,25629.2,92891.3,6.16289,184.44,1.30504,245
37918.2,21029.2,122508,56610.5,42094.4,102322,114.426,397.069,1.30616,246
66657.7,33478.9,132837,78445,55436.8,111023,82.6416,347.634,1.31885,247
33482,16322.2,142021,84592.2,40984.5,138121,188.67,770.264,1.32015,248
32424.6,20801.9,113953,52027,43757.3,96624.7,105.189,373.435,1.32597,249
57246.7,30747.8,136013,84981,60107.1,111574,85.56,282.369,1.32834,250
29636.6,17680.9,116347,45014.3,32546.3,100615,51.1506,477.655,1.33009,251
59435.8,35258.4,120163,39243.3,30538.7,94325.4,65.1418,283.114,1.34613,252
36330.2,21137.5,113827,36186,29798.3,90885,58.3832,420.27,1.35414,254
57922.1,30113.4,135033,66789.3,43644,114504,102.921,419.03,1.35871,256
63842.1,36937.3,120652,44775.6,35672.3,96641.9,56.249,356.128,1.35878,257
43963.9,22921.7,123147,54619.6,40403.6,104994,96.752,432.857,1.37559,259
54438.6,30156.6,121534,46856.9,31392.5,104661,72.883,573.684,1.37626,260
74371.2,38050.2,136536,77286.5,50678.7,114434,92.2663,441.246,1.38213,261
52013.9,26991.6,134868,64356.5,44261.2,110027,104.55,389.846,1.39112,262
49874.5,27390.8,124986,56587.3,42736,103603,87.8935,1681.96,1.42864,265
44393.6,25150.6,118104,39023.1,30314.5,93366.9,20.4457,124.643,1.42988,266
34872.3,20180.4,116680,36116.4,28729.4,93912.2,39.591,202.592,1.43506,268
69671.1,36023.3,132202,86835.8,62715,111154,172.101,410.911,1.45643,271
46168,24200.8,124502,53847,38983,105425,121.503,439.086,1.45962,272
30311.7,16263.1,118287,43506.7,32401.8,100991,35.086,238.592,1.4639,273
44892.9,26251.7,121846,58287.2,36461,107641,120.343,901.739,1.46653,274
52869.3,28036.4,131719,56524.5,41421.8,105675,34.4932,318.68,1.47112,275
47043.2,26745.2,118422,45374,36317.5,97614.7,67.9679,422.801,1.47245,276
62635.6,38347.4,120934,39043,32818.2,90938.4,89.7597,261.946,1.47269,277
24650.4,13933.5,112799,38123.2,31875,89493.1,48.1865,886.595,1.47563,278
57872.8,31421.3,128876,56639.2,43536.8,105488,108.096,202.755,1.47588,279
38820,20988.8,131046,72463.1,48185.7,113866,98.1494,248.086,1.476,280
