"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
44420.1,24110.4,128361,65729,39610.7,114033,154.212,318.838,1.42894,365
30983.9,16442.9,122056,54007.2,41373.2,106599,119.647,281.145,1.43278,366
31390.8,19150.5,117834,31982.5,25082.2,93542.9,44.689,220.086,1.43565,368
28749.5,16254.7,119869,48372.4,30660.8,110645,116.109,289.175,1.43623,369
50658.8,31040.2,124840,42330.6,30289.5,103006,42.0807,234.885,1.43735,370
33045.9,17790.7,120308,48679,36594.7,100428,56.3675,271.608,1.45454,371
30577.8,18169.9,112986,57583.8,47139.7,98208.1,92.616,262.801,1.45771,372
58082.7,34824.5,123649,46469.8,35869.4,97720,77.8521,388.649,1.46404,373
39012.4,21028.6,119698,51381.6,40328.4,99792.7,76.9756,526.945,1.46781,374
45354.3,31237.3,110837,30824.7,28027.3,83021.4,150.524,364.397,1.46789,375
68071,36251.1,129400,62717.9,42062.5,107757,82.1162,454.133,1.47525,376
54899.2,28604.8,128897,49991.8,34816.5,104187,3.73324,360.788,1.4857,377
65001,40186.4,121979,46577.8,38513.6,95993.7,176.635,2281.56,1.48629,378
52603.1,29016.8,122022,61445.8,44603,104151,80.8899,329.545,1.48992,379
51084.1,28166.2,122600,59587.3,45356.6,102708,37.6941,641.119,1.49289,381
44291.9,24634,124394,41420.7,29246.5,102973,69.3727,281.251,1.49614,382
43926.7,25766,117163,40537.4,31446.1,95902.4,66.2701,366.018,1.49682,383
26933.1,14023.3,118559,49148.6,35036.9,103832,151.446,265.418,1.49903,384
35931.6,20709,117062,34825.5,28217.1,91193.7,41.8436,176.345,1.50368,385
22264.6,13010.4,111212,51133.3,37473.5,100328,48.9572,365.652,1.50635,386
30950.5,18138,113610,49642,39285.9,97242.6,42.9106,371.608,1.5065,387
40928.5,21725.2,124838,65131.3,44357.9,107965,147.525,324.063,1.51338,388
81066.4,44055.4,135173,72994.9,49109.7,112298,147.871,475.818,1.51869,390
67271.2,36309.4,127703,52372.6,39190.5,99899.6,85.56,346.374,1.51923,391
46729.6,24609.8,125750,76064.8,53078.9,107963,152.138,481.274,1.52393,393
67563.9,36945.6,128100,67635.5,48703.4,106197,87.0769,386.62,1.52548,394
83058.8,45417.3,131037,69300.2,50761.4,107046,113.149,422.285,1.53797,396
64509.2,33555.6,135310,82271.7,57259,112777,119.299,585.587,1.54426,397
56233.1,30084.4,125275,45528.4,29243.3,103455,88.3018,282.369,1.5534,399
42393.8,24808.3,120451,35889.4,28573.4,94057.9,63.1853,228.218,1.55359,400
38073.7,19736,124087,52789.2,34082.4,105164,172.273,373.331,1.55706,401
22227.8,12478.1,112800,46101.4,34755.7,100692,38.1683,439.446,1.5607,403
31928.6,18681.5,115206,35521.1,27640,92547,37.5756,353.979,1.56564,404
60060.9,33548.6,128519,56297.3,39221,106999,67.2654,884.159,1.56999,405
68537.9,34090.3,144539,92257.7,57493,119810,203.475,438.057,1.5803,407
49142.5,28700.7,119831,33789.2,26190.8,93191.2,98.7898,214.585,1.58184,408
56699.4,34096.7,120889,46841.6,36399.4,98105,72.0056,309.271,1.58726,409
31022.4,16315,119570,51729.3,36921.6,104352,21.5125,200.212,1.59426,411
35118.7,17708.8,127715,82520.1,57857.5,114291,206.385,558.795,1.59634,412
22982.7,12729.9,114109,43378.7,31513.3,103296,107.863,217.337,1.60529,414
43224.9,26242.2,128102,51291.7,37922.9,106638,52.8698,339.124,1.61301,415
47285.8,28308.7,116974,41547.8,33490.7,93851.7,60.3989,527.45,1.61309,416
50785.1,30057.9,122184,48009,34082.8,103065,80.189,431.363,1.61546,417
42160.1,23358.7,120958,51814.2,38230.1,99414,80.3642,353.875,1.61553,418
42114.8,24838.5,128327,75667.1,51649.1,112303,159.338,513.107,1.61881,419
25257.5,14672.2,114665,42468.2,31956.8,98276.6,67.6752,270.222,1.6223,420
75520.4,40816,130884,57333.9,41567,104510,80.1306,500.848,1.62303,421
